0.05,0.2,1.0379164305714956,29.706802975158958,4.582854366475203,-0.004968775766282545,-0.9920754440134439,1
0.05,0.4,1.0392911339077935,42.540064101283214,2.4253910166339665,-0.009449738240509441,-1.0149932354592044,1
0.045000000000000005,0.4,1.0404939227116874,39.45853700000802,2.941800824238271,-0.021152911364178507,-1.0108546182121145,1
0.045000000000000005,0.2,1.0408721720052403,27.98636179524439,5.254122662275222,-0.013165898578574985,-0.9882432477458479,1
0.04,0.4,1.044486195791032,36.38635690205079,3.8473903445674296,-0.04360455452387064,-1.0050668510973468,1
0.04,0.6000000000000001,1.0501997828420548,43.861527218857354,3.0947849623216825,-0.050479370037425884,-1.0180011476275277,1
0.04,0.2,1.050206044605749,26.459482911500935,6.330810992419174,-0.031647605354461456,-0.9863903702662813,1
0.045000000000000005,0.6000000000000001,1.0503106315400568,48.36547584530916,2.222320179984763,-0.026031704781944567,-1.02775780879348,1
0.05,0.6000000000000001,1.0519069648643402,52.90167474321335,1.7360521884047557,-0.01237982218828681,-1.0344723692229592,1
0.035,0.4,1.0569860955981139,33.32400404300066,5.549155471994254,-0.08532374341385131,-0.9978532829121857,1
0.045000000000000005,0.8,1.0588914353189578,55.33888802376918,1.9272836720256237,-0.03140271805529896,-1.0391442151362185,1
0.04,0.8,1.0603406200197245,49.98553698754582,2.814577482572986,-0.05778080458840907,-1.0305763324791475,1
0.035,0.6000000000000001,1.06238769637692,39.79266486211141,4.760332783155263,-0.09424757780101382,-1.0103982921218058,1
0.05,0.8,1.065180240829896,61.369117671513884,1.4391300913453051,-0.016267321692607882,-1.050663014717693,1
0.035,0.2,1.066782147448027,24.73386638701656,8.25187512443972,-0.07002288930203583,-0.9817694373324618,1
0.04,1.0,1.068410965502045,54.834778295786734,2.7166218714019124,-0.06496881806113378,-1.0392158945057564,1
0.045000000000000005,1.0,1.0694802213625958,61.25869456959593,1.810135305491258,-0.03733524826131504,-1.0507157579294273,1
0.035,0.8,1.0706082830261983,44.88338477117814,4.490949428850399,-0.10309650727356123,-1.0205043436487498,1
0.04,1.2,1.0771161257450566,58.96156197150829,2.708576000656649,-0.07205095931311913,-1.0475554535369316,1
0.05,1.0,1.0771566236577397,68.39016301514697,1.3065011391950065,-0.02089747866399842,-1.0638863918106554,1
0.035,1.0,1.0777159640184442,48.89073006138105,4.417441248569048,-0.1114855348378706,-1.0275111261035794,1
0.045000000000000005,1.2,1.0796171402821622,66.25980180292963,1.7787645851763045,-0.04339699254476168,-1.0609423058208147,1
0.04,1.4000000000000001,1.083478384431361,62.3272541744026,2.739176944689916,-0.07855577418104764,-1.0531609225052718,1
