"{""K_h"": 0.015, ""K_p"": 0.4, ""K_i"": 0.2, ""K_d"": 0.1}",2.055378797809617
"{""K_h"": 0.008, ""K_p"": 0.5}",4.0053230658199475
"{""K_h"": 0.008, ""K_p"": 0.5, ""K_i"": 0.0}",4.0053230658199475
"{""K_h"": 0.008, ""K_p"": 0.5, ""K_i"": 0.0, ""K_d"": 0.0}",4.0053230658199475
"{""K_h"": 0.008, ""K_p"": 0.5, ""K_i"": 0.0, ""K_d"": 0.1}",4.00897011211634
"{""K_h"": 0.008, ""K_p"": 0.5, ""K_i"": 0.0, ""K_d"": 0.30000000000000004}",4.01253711357138
"{""K_h"": 0.008, ""K_p"": 0.5, ""K_i"": 0.0, ""K_d"": 0.2}",4.012961740420405
"{""K_h"": 0.008, ""K_p"": 0.5, ""K_i"": 0.0, ""K_d"": 0.4}",4.017213905340122
"{""K_h"": 0.008, ""K_p"": 0.5, ""K_i"": 0.0, ""K_d"": 0.5}",4.017468802455359
"{""K_h"": 0.015, ""K_p"": 0.2, ""K_i"": 0.1, ""K_d"": 0.5}",4.208816872529619
"{""K_h"": 0.015, ""K_p"": 0.5}",4.902162549524259
"{""K_h"": 0.015, ""K_p"": 0.5, ""K_i"": 0.0}",4.902162549524259
"{""K_h"": 0.015, ""K_p"": 0.5, ""K_i"": 0.0, ""K_d"": 0.0}",4.902162549524259
"{""K_h"": 0.015, ""K_p"": 0.5, ""K_i"": 0.0, ""K_d"": 0.1}",4.906964645324484
"{""K_h"": 0.015, ""K_p"": 0.5, ""K_i"": 0.0, ""K_d"": 0.30000000000000004}",4.90861856698176
"{""K_h"": 0.015, ""K_p"": 0.5, ""K_i"": 0.0, ""K_d"": 0.2}",4.912249783731817
"{""K_h"": 0.015, ""K_p"": 0.5, ""K_i"": 0.0, ""K_d"": 0.4}",4.914897713169887
"{""K_h"": 0.015, ""K_p"": 0.5, ""K_i"": 0.0, ""K_d"": 0.5}",4.921681596560279
"{""K_h"": 0.015, ""K_p"": 0.5, ""K_i"": 0.30000000000000004, ""K_d"": 0.5}",5.191386164933839
"{""K_h"": 0.015, ""K_p"": 0.4, ""K_i"": 0.2}",5.4826947620228195
"{""K_h"": 0.015, ""K_p"": 0.4, ""K_i"": 0.2, ""K_d"": 0.0}",5.4826947620228195
"{""K_h"": 0.022000000000000002, ""K_p"": 0.5, ""K_i"": 0.0, ""K_d"": 0.5}",5.516284350899338
"{""K_h"": 0.022000000000000002, ""K_p"": 0.5, ""K_i"": 0.0, ""K_d"": 0.30000000000000004}",5.519080375156756
"{""K_h"": 0.022000000000000002, ""K_p"": 0.5, ""K_i"": 0.0, ""K_d"": 0.4}",5.519608736691023
"{""K_h"": 0.022000000000000002, ""K_p"": 0.5, ""K_i"": 0.0, ""K_d"": 0.2}",5.529117619969833
"{""K_h"": 0.022000000000000002, ""K_p"": 0.5, ""K_i"": 0.0, ""K_d"": 0.1}",5.534548034254395
"{""K_h"": 0.022000000000000002, ""K_p"": 0.5}",5.534847167687646
"{""K_h"": 0.022000000000000002, ""K_p"": 0.5, ""K_i"": 0.0}",5.534847167687646
"{""K_h"": 0.022000000000000002, ""K_p"": 0.5, ""K_i"": 0.0, ""K_d"": 0.0}",5.534847167687646
"{""K_h"": 0.008, ""K_p"": 0.4}",5.5434735907515345
"{""K_h"": 0.008, ""K_p"": 0.4, ""K_i"": 0.0}",5.5434735907515345
"{""K_h"": 0.008, ""K_p"": 0.4, ""K_i"": 0.0, ""K_d"": 0.0}",5.5434735907515345
"{""K_h"": 0.008, ""K_p"": 0.4, ""K_i"": 0.0, ""K_d"": 0.1}",5.544583457153498
"{""K_h"": 0.008, ""K_p"": 0.4, ""K_i"": 0.0, ""K_d"": 0.2}",5.5463661534999416
"{""K_h"": 0.008, ""K_p"": 0.4, ""K_i"": 0.0, ""K_d"": 0.30000000000000004}",5.55542592074167
"{""K_h"": 0.008, ""K_p"": 0.4, ""K_i"": 0.0, ""K_d"": 0.4}",5.558542294566653
"{""K_h"": 0.008, ""K_p"": 0.4, ""K_i"": 0.0, ""K_d"": 0.5}",5.562320429281007
"{""K_h"": 0.015, ""K_p"": 0.4}",6.52146922126599
