0.045000000000000005,0.30000000000000004,2.1046989205088833,50.30268107834214,3.745580830412564,-0.020263491881108594,-2.0671437966079664
0.05,0.2,2.105517820927324,48.29758082279666,4.57743769421586,-0.004691175604333596,-2.059738101776855
0.05,0.25,2.1072943443678107,50.396751805898404,3.7276189465774223,-0.007308537579555723,-2.0700052528683304
0.045000000000000005,0.25,2.107362479763796,48.9307503464272,4.339830523527326,-0.017076336428651855,-2.0638935322519383
0.045000000000000005,0.35000000000000003,2.1076063101434523,51.72802667061503,3.329554712035133,-0.022885506052698762,-2.074184513298224
0.05,0.35000000000000003,2.1081687931300994,53.58111052900568,2.7719688081083405,-0.010948065827510253,-2.0804202985343823
0.045000000000000005,0.45000000000000007,2.108874395923282,53.861389554349586,2.7866060371870844,-0.02684876146088343,-2.0808351296156236
0.05,0.30000000000000004,2.108882321432741,52.1664422879212,3.1677296775565082,-0.009328209814516939,-2.0771840792194305
0.04,0.35000000000000003,2.109421540353565,49.877596730192856,4.291767393832288,-0.04585863696449027,-2.0659949698208133
0.045000000000000005,0.2,2.1094747019489417,47.22041406069385,5.242421049563745,-0.012653605321820542,-2.0570115728066867
0.04,0.25,2.110283485042312,47.463417994434785,5.351476601030754,-0.0373164799297206,-2.056430169958175
0.045000000000000005,0.4,2.1106866271950455,52.986868459210164,3.0232402623464623,-0.025086374061358357,-2.0803029717745902
0.04,0.30000000000000004,2.111402999249112,48.85247139157212,4.73059070863701,-0.04223052984584879,-2.0636650377964987
0.04,0.4,2.1114131955244364,50.93885960654155,3.9727776469749188,-0.048964270623504946,-2.0711067031242267
0.05,0.4,2.1121695276237227,55.039825407923324,2.480112252784238,-0.012401273042851865,-2.087331566143586
0.04,0.45000000000000007,2.1123069764837137,51.821039516341685,3.729388046634085,-0.0515476673175221,-2.0743727212431535
0.045000000000000005,0.55,2.1130339724558715,55.6769665588103,2.4559631266042743,-0.030010724915953878,-2.0882587076792736
0.045000000000000005,0.6000000000000001,2.1139934230161552,56.40191396917492,2.335319278990937,-0.03133813029638133,-2.0904053419923074
0.045000000000000005,0.5,2.1139946042222686,54.96769656716838,2.6050547784207083,-0.028609796033531917,-2.0877480361350953
0.04,0.5,2.115728590427848,52.725445225975754,3.5426274088886203,-0.0539268358304822,-2.0796032370965776
0.05,0.45000000000000007,2.115764613628452,56.32412164317306,2.2565214224564443,-0.013693121850436998,-2.0931546106484307
0.04,0.6000000000000001,2.1157832402021928,53.96164784022651,3.266032183563766,-0.057603417688696215,-2.0823263287233766
