0.008,0.5,0.0,4.0053230658199475,32.6928292396417
0.015,0.5,0.0,4.902162549524259,143.15491056412478
0.015,0.4,0.2,5.4826947620228195,294.9357351127653
0.022000000000000002,0.5,0.0,5.534847167687646,215.79829381861063
0.008,0.4,0.0,5.5434735907515345,86.75958095882704
0.015,0.4,0.0,6.52146922126599,179.4008767662016
0.022000000000000002,0.4,0.0,7.286306784191885,244.54964449988884
0.008,0.30000000000000004,0.0,8.304522091130298,153.92852322542072
0.015,0.30000000000000004,0.0,9.421820494918693,225.64715248181534
0.022000000000000002,0.30000000000000004,0.0,10.436285812333564,281.68524951717785
0.015,0.5,0.30000000000000004,10.694218611614136,309.8923736850099
0.001,0.2,0.0,12.178617082911847,148.17302107748742
0.008,0.2,0.0,14.346946716157497,240.09545009708572
0.015,0.2,0.1,14.863317719180507,321.84066115484774
0.015,0.30000000000000004,0.2,15.784401273604157,324.4520699791596
0.015,0.2,0.0,15.856686083560522,287.84596474268784
0.015,0.4,0.30000000000000004,16.222348133249284,325.7393236151383
0.015,0.5,0.4,16.390319540776044,326.1896857959413
0.001,0.30000000000000004,0.0,18.094091644891915,0.0
0.022000000000000002,0.2,0.0,19.089124013211805,332.77457484781894
0.015,0.5,0.5,19.155782459943232,334.0909751560917
0.015,0.4,0.4,19.631564440775016,335.42938285518375
0.015,0.5,0.2,20.242381112454403,108.75103168478029
0.015,0.30000000000000004,0.30000000000000004,20.30052561114026,337.25036496078627
0.029,0.5,0.0,21.099746635262914,339.49112534553046
0.015,0.4,0.5,21.421038712622007,340.398415553508
0.015,0.2,0.2,21.74003306024826,341.2985424964066
0.015,0.30000000000000004,0.4,22.375529595406586,343.10004993251334
0.015,0.30000000000000004,0.5,23.56594732883945,346.33701897924664
0.015,0.2,0.30000000000000004,23.872478044620497,347.23137064419217
0.029,0.4,0.0,24.430817490981575,348.6615974423115
0.015,0.2,0.4,24.90732199000354,350.0322330585217
0.015,0.1,0.1,25.273517865538064,350.98727477654427
0.015,0.2,0.5,25.57003790619794,351.87781026233773
0.008,0.0,0.2,26.26611035971458,0.0
0.015,0.1,0.2,26.600249682737935,354.6881405475972
0.015,0.1,0.30000000000000004,26.985624093334135,355.66813233509936
0.015,0.1,0.4,27.29889910015794,356.57846515879874
0.015,0.1,0.5,27.46499324778119,357.0432232473825
0.029,0.30000000000000004,0.0,29.035449950748514,360.9906618637732
0.015,0.0,0.5,29.161261959981715,361.43411523732533
0.008,0.0,0.1,29.370517286598528,17.789271195139293
0.015,0.0,0.4,29.476213939028145,362.3515478135935
0.015,0.0,0.30000000000000004,29.89617885735469,363.37326627840343
0.015,0.0,0.2,30.8174056236518,365.80509306963825
0.001,0.1,0.0,31.185754953494296,320.3346191423743
0.015,0.0,0.1,33.310642950858046,372.2525921421308
0.008,0.1,0.0,34.679750317681425,354.4442403712952
0.015,0.5,0.1,34.81237782268789,0.0
0.029,0.2,0.0,36.27423016520695,379.1748968172098
0.015,0.4,0.1,36.50051495818234,0.0
0.036000000000000004,0.5,0.0,37.478804726118135,382.5812433620176
0.015,0.1,0.0,38.22562971571051,376.86594871781153
0.036000000000000004,0.4,0.0,39.179539471042325,386.77214147066695
0.015,0.30000000000000004,0.1,40.37965971022688,0.0
0.036000000000000004,0.30000000000000004,0.0,41.767471393354114,392.8090243846564
0.008,0.0,0.30000000000000004,41.845895889591226,0.0
0.022000000000000002,0.5,0.1,42.77763925426584,395.0953000406445
0.008,0.0,0.5,44.00861709246023,0.0
0.008,0.0,0.4,44.16533434756552,0.0
0.008,0.1,0.4,44.199228504797155,0.0
0.008,0.1,0.30000000000000004,44.59055431861714,0.0
0.008,0.1,0.2,44.61645310408678,0.0
0.022000000000000002,0.1,0.0,44.66595562555028,396.7758150391419
0.008,0.2,0.5,44.764464671802415,0.0
0.008,0.2,0.4,45.23358433268694,0.0
0.008,0.2,0.30000000000000004,45.25879886828731,0.0
0.008,0.30000000000000004,0.5,45.35992819811096,0.0
0.008,0.1,0.1,45.61431433426694,0.0
0.008,0.30000000000000004,0.4,45.79555724107854,0.0
0.008,0.5,0.5,46.075117668305396,0.0
0.008,0.4,0.4,46.08098257332482,0.0
0.008,0.30000000000000004,0.30000000000000004,46.091215198524154,0.0
0.008,0.2,0.2,46.11316346629929,0.0
0.008,0.4,0.5,46.12707860397303,0.0
0.022000000000000002,0.4,0.1,46.14520776302518,402.60059473917573
0.008,0.4,0.2,46.33288267945715,0.0
0.008,0.5,0.30000000000000004,46.350475192450276,0.0
0.008,0.2,0.1,46.35229418619127,0.0
0.008,0.30000000000000004,0.2,46.376997457462835,0.0
0.008,0.4,0.30000000000000004,46.38598257669646,0.0
0.008,0.5,0.4,46.390341217458484,0.0
0.001,0.0,0.5,46.41733211651755,0.0
0.036000000000000004,0.2,0.0,46.47841114064778,403.2273486663663
0.001,0.0,0.30000000000000004,46.50717612037267,0.0
0.008,0.5,0.1,46.58131901326679,0.0
0.008,0.4,0.1,46.60508566955821,0.0
0.008,0.30000000000000004,0.1,46.64307059972463,0.0
0.008,0.5,0.2,46.66046049972248,0.0
0.001,0.0,0.1,46.8395323656216,0.0
