"{""K_h"": 0.996, ""K_p"": 0.1}",509.51792958012913
"{""K_h"": 0.991, ""K_p"": 0.1}",509.49708147903715
"{""K_h"": 0.986, ""K_p"": 0.1}",509.4762330547322
"{""K_h"": 0.981, ""K_p"": 0.1}",509.45538430728743
"{""K_h"": 0.976, ""K_p"": 0.1}",509.4345352367762
"{""K_h"": 0.971, ""K_p"": 0.1}",509.4136858432715
"{""K_h"": 0.966, ""K_p"": 0.1}",509.39283612684693
"{""K_h"": 0.961, ""K_p"": 0.1}",509.3743510069987
"{""K_h"": 0.9560000000000001, ""K_p"": 0.1}",509.3576322550634
"{""K_h"": 0.9510000000000001, ""K_p"": 0.1}",509.34091342594564
"{""K_h"": 0.9460000000000001, ""K_p"": 0.1}",509.3241945196836
"{""K_h"": 0.9410000000000001, ""K_p"": 0.1}",509.30747553631534
"{""K_h"": 0.936, ""K_p"": 0.1}",509.2888925153178
"{""K_h"": 0.931, ""K_p"": 0.1}",509.2654712620403
"{""K_h"": 0.926, ""K_p"": 0.1}",509.2420496904752
"{""K_h"": 0.921, ""K_p"": 0.1}",509.2186278007265
"{""K_h"": 0.916, ""K_p"": 0.1}",509.1952055928985
"{""K_h"": 0.911, ""K_p"": 0.1}",509.17178306709513
"{""K_h"": 0.906, ""K_p"": 0.1}",509.1483602234208
"{""K_h"": 0.901, ""K_p"": 0.1}",509.1249370619797
"{""K_h"": 0.896, ""K_p"": 0.1}",509.101513582876
"{""K_h"": 0.996, ""K_p"": 0.2}",509.0961702634078
"{""K_h"": 0.891, ""K_p"": 0.1}",509.07808978621426
"{""K_h"": 0.991, ""K_p"": 0.2}",509.0725775973094
"{""K_h"": 0.886, ""K_p"": 0.1}",509.0546656720987
"{""K_h"": 0.986, ""K_p"": 0.2}",509.04898499857615
"{""K_h"": 0.881, ""K_p"": 0.1}",509.0312412406337
"{""K_h"": 0.981, ""K_p"": 0.2}",509.0253924673176
"{""K_h"": 0.876, ""K_p"": 0.1}",509.0078164919237
"{""K_h"": 0.976, ""K_p"": 0.2}",509.0018000036431
"{""K_h"": 0.871, ""K_p"": 0.1}",508.9843914260732
"{""K_h"": 0.971, ""K_p"": 0.2}",508.9782076076623
"{""K_h"": 0.866, ""K_p"": 0.1}",508.9609660431867
"{""K_h"": 0.966, ""K_p"": 0.2}",508.9546152794846
"{""K_h"": 0.996, ""K_p"": 0.30000000000000004}",508.93841117449347
"{""K_h"": 0.861, ""K_p"": 0.1}",508.93754034336894
"{""K_h"": 0.961, ""K_p"": 0.2}",508.9310230192197
"{""K_h"": 0.991, ""K_p"": 0.30000000000000004}",508.9195309221971
"{""K_h"": 0.856, ""K_p"": 0.1}",508.91411432672425
"{""K_h"": 0.9560000000000001, ""K_p"": 0.2}",508.90743082697725
"{""K_h"": 0.986, ""K_p"": 0.30000000000000004}",508.90065084378557
"{""K_h"": 0.996, ""K_p"": 0.4}",508.8860019192116
"{""K_h"": 0.851, ""K_p"": 0.1}",508.8855098193511
"{""K_h"": 0.9510000000000001, ""K_p"": 0.2}",508.8838387028667
"{""K_h"": 0.981, ""K_p"": 0.30000000000000004}",508.88177093932063
"{""K_h"": 0.9460000000000001, ""K_p"": 0.2}",508.8649534878603
"{""K_h"": 0.976, ""K_p"": 0.30000000000000004}",508.86289120886397
"{""K_h"": 0.991, ""K_p"": 0.4}",508.8608289319445
"{""K_h"": 0.846, ""K_p"": 0.1}",508.85485047078583
"{""K_h"": 0.9410000000000001, ""K_p"": 0.2}",508.85236708491357
"{""K_h"": 0.971, ""K_p"": 0.30000000000000004}",508.8440116524772
"{""K_h"": 0.936, ""K_p"": 0.2}",508.83600234960346
"{""K_h"": 0.986, ""K_p"": 0.4}",508.83565625414707
"{""K_h"": 0.996, ""K_p"": 0.5}",508.8335940046644
"{""K_h"": 0.966, ""K_p"": 0.30000000000000004}",508.8251322702221
"{""K_h"": 0.841, ""K_p"": 0.1}",508.82419031455186
"{""K_h"": 0.981, ""K_p"": 0.4}",508.8104838859656
"{""K_h"": 0.931, ""K_p"": 0.2}",508.8098306676084
"{""K_h"": 0.961, ""K_p"": 0.30000000000000004}",508.8062530621604
"{""K_h"": 0.991, ""K_p"": 0.5}",508.80212862454874
"{""K_h"": 0.836, ""K_p"": 0.1}",508.79352935088156
"{""K_h"": 0.9560000000000001, ""K_p"": 0.30000000000000004}",508.7873740283539
"{""K_h"": 0.976, ""K_p"": 0.4}",508.7853118275465
"{""K_h"": 0.926, ""K_p"": 0.2}",508.78365910011615
"{""K_h"": 0.996, ""K_p"": 0.6}",508.7811874321719
"{""K_h"": 0.986, ""K_p"": 0.5}",508.77066372851255
"{""K_h"": 0.9510000000000001, ""K_p"": 0.30000000000000004}",508.7684951688642
"{""K_h"": 0.8310000000000001, ""K_p"": 0.1}",508.76290241045376
"{""K_h"": 0.971, ""K_p"": 0.4}",508.7601400790361
"{""K_h"": 0.921, ""K_p"": 0.2}",508.75748764727615
"{""K_h"": 0.9460000000000001, ""K_p"": 0.30000000000000004}",508.7496164837533
"{""K_h"": 0.991, ""K_p"": 0.6}",508.74343000186525
"{""K_h"": 0.981, ""K_p"": 0.5}",508.7391993168419
"{""K_h"": 0.8260000000000001, ""K_p"": 0.1}",508.73691373983394
"{""K_h"": 0.966, ""K_p"": 0.4}",508.7349686405808
"{""K_h"": 0.916, ""K_p"": 0.2}",508.7313163092377
