0.010000000000000002,0.2,0.002,3.5556792592056046,0.0,52.579236844667776,-0.8922387761822286,-2.8955352764332947,1
0.005,0.2,0.002,3.680547934265002,0.0,198.2226561321936,-1.3386098790476866,-1.0451885368253704,1
0.030000000000000006,0.2,0.01,3.71062205546851,277.20000000001266,-85.2407540683198,-0.768473999314785,-2.7529689291574972,1
0.005,0.4,0.002,3.9186600786280903,33.821508067478305,242.7022575344531,-1.4903798650111788,-0.06123968624405249,1
0.015000000000000003,0.2,0.002,4.046167057547365,0.0,-2.8320752212180196,-0.3322291547981467,-4.004087002301237,1
0.005,0.4,0.004,4.105084754011729,0.0,196.45264879929982,-1.1755941073523977,-1.7888454894091421,1
0.010000000000000002,0.2,0.004,4.1986735737291445,0.0,51.82663769318469,-0.5798833750884005,-3.6344370135597925,1
0.005,0.2,0.004,4.211714056219443,0.0,183.36371214302744,-1.0031606522881724,-2.1561351102092408,1
0.010000000000000002,0.2,0.006,4.640882274714495,0.0,60.31400683400443,-0.5329276831848331,-4.002418045336202,1
0.025000000000000005,0.2,0.014,4.6626928782836465,281.20000000001244,-42.01505875884868,0.26163078292002734,-4.234467430712578,1
0.015000000000000003,0.2,0.004,4.782784947747572,0.0,4.1735440573907,-0.0976920554904251,-4.740042899781152,0
0.020000000000000004,0.4,0.018000000000000002,4.868563115496381,281.6000000000124,80.2383327436487,-1.9474734956364599,-3.569476859796169,1
0.005,0.2,0.006,4.886831017817735,0.0,185.79342325604966,-0.8872768583554905,-2.8960240869800167,1
0.005,0.4,0.006,4.97158419216319,0.0,189.55357378936196,-1.0301533240422553,-2.8984234028138314,1
0.005,0.2,0.008,5.270442573749007,0.0,189.24867207761554,-0.8682384356663164,-3.264467454802583,1
0.010000000000000002,0.2,0.008,5.436487111509662,0.0,66.35452435761681,-0.548963538570678,-4.74126703614049,0
0.005,0.4,0.008,5.6384988998788605,0.0,188.29939751331312,-0.9365361425853546,-3.636855412773619,1
0.025000000000000005,0.8,0.002,5.644759982188943,275.2009777873139,141.30722829530168,-4.1198886267143315,-0.9662807497485121,0
0.005,0.2,0.01,5.653991704514427,0.0,191.82738459151142,-0.8678072885284379,-3.6335242436283197,1
0.010000000000000002,0.2,0.01,5.8409423202298685,0.0,70.06417493875779,-0.5745903524847857,-5.108085344376402,0
0.010000000000000002,0.4,0.002,5.924014200701938,0.0,72.77962288353638,-0.9359605621645407,-5.111228720887162,0
0.015000000000000003,0.2,0.006,5.987328205326925,0.0,14.274199145557304,-0.0950010023203233,-5.843814064541513,0
0.005,0.4,0.01,5.9935359363231155,0.0,189.14384007986064,-0.8888432257326752,-4.004642544725482,1
0.020000000000000004,0.6000000000000001,0.016,6.009964364968232,281.20000000001244,112.20741545288865,-3.6662635724592154,-3.2326432105271645,0
0.005,0.2,0.012,6.031747275885284,0.0,193.62181539431003,-0.8674669849045565,-4.002606628033425,1
0.020000000000000004,0.2,0.002,6.069925458130572,0.0,-22.394425005134963,0.07323517712413677,-5.8455224654471225,0
0.005,0.6000000000000001,0.002,6.078491168095427,0.0,224.0828836237656,-1.225707676533798,-3.6366595750834505,1
0.010000000000000002,0.4,0.004,6.122865437645524,0.0,59.26894325436797,-0.7613729016303239,-5.477513847729389,0
0.005,0.6000000000000001,0.004,6.2183019145110165,0.0,204.53013634679337,-1.1712175548302612,-4.0052694089490775,1
0.020000000000000004,1.6,0.002,6.3204806941051785,274.8246179091987,199.84272506018578,-4.246373912159446,-0.80526676737004,0
0.005,0.2,0.014,6.404282114541348,0.0,194.83090942041645,-0.8645224445191324,-4.371303752988981,0
0.005,0.6000000000000001,0.006,6.452677269640915,0.0,194.7280926429744,-1.0826444505472645,-4.373382810036163,0
0.030000000000000006,0.4,0.006,6.586711084320294,284.80000000001223,34.0514983139592,-4.137979811582705,-4.678898247807807,0
0.020000000000000004,1.2,0.008,6.638566650335654,278.0000000000126,173.76828792195874,-4.492974990982708,-1.9575079740304437,0
0.035,0.4,0.002,6.658485669640646,284.80000000001223,48.98736967318064,-4.042351556388787,-4.6595243927760945,0
0.05,0.2,0.002,6.698668276272364,281.6000000000124,-87.99946113493752,-4.3318197585264455,-3.8848810533281717,0
0.005,0.4,0.012,6.721706056666459,0.0,190.27902644296728,-0.8530357611323136,-4.742813448038886,0
0.005,0.6000000000000001,0.008,6.748451975118009,0.0,190.2862946944324,-0.9993153186791353,-4.741424039654165,0
0.020000000000000004,0.2,0.02,6.762915393250099,286.8000000000121,26.595633318206637,1.706595931309691,-6.26881227629583,0
